date,sales,dayofweek,day,lag_1,lag_3,lag_7,lag_35,lag_21,lag_14,lag_28,lag_30,lag_60,rolling_7,rolling_7_std,rolling_14_mean,rolling_28_mean,rolling_30,rolling_60,rolling_90,rolling_30_std,ewm_7,ewm_14,dow_sin,dow_cos,forecast,std_dev,safety_stock,reorder_point,EOQ
2015-09-28,3933,0,28,5645.0,4399.0,4293.0,3765.0,5487.0,3982.0,4038.0,5234.0,3965.0,4282.428571428572,876.6559296825722,4364.428571428572,4456.821428571428,4484.9,4529.783333333334,4520.522222222222,844.9229040528444,4525.681261010294,4477.068346993528,0.0,0.0,4013.4104,844.922904052845,3688.5022038914212,31782.37525076642,11995.0548143808
2015-09-29,3220,1,29,3933.0,5286.0,3798.0,3293.0,3988.0,3802.0,3886.0,5718.0,4752.0,4199.857142857143,953.7217324026651,4322.857142857143,4433.035714285715,4401.633333333333,4504.25,4506.9,842.2953648270803,4199.260945757721,4309.459234061058,0.7818314824680298,0.7818314824680298,3402.4668,842.2953648270809,3677.031708561547,27494.299286686546,11995.0548143808
2015-09-30,3289,2,30,3220.0,5645.0,3552.0,3458.0,3696.0,3299.0,3705.0,4038.0,5776.0,4162.285714285715,988.0596666001013,4322.142857142857,4418.178571428572,4376.666666666667,4462.8,4490.422222222222,864.2598321519133,3971.6957093182905,4173.398002852917,0.9749279121818236,0.9749279121818236,3359.906,864.2598321519139,3772.917363627042,27292.259160502043,11995.0548143808
2015-10-01,3861,3,1,3289.0,3933.0,3364.0,3477.0,3749.0,3699.0,4230.0,3886.0,6590.0,4233.285714285715,937.7097479649917,4333.714285714285,4405.0,4375.833333333333,4417.316666666667,4464.333333333333,864.7611622963192,3944.021781988718,4131.744935805861,0.43388373911755823,0.43388373911755823,4054.7258,864.7611622963198,3775.105915190325,32158.185993315325,11995.0548143808
2015-10-02,5022,4,2,3861.0,3220.0,4399.0,3883.0,4263.0,4549.0,4616.0,3705.0,5173.0,4322.285714285715,984.4591940562593,4367.5,4419.5,4419.733333333334,4414.8,4472.177777777778,862.9588607820698,4213.516336491538,4250.445611031746,-0.433883739117558,-0.433883739117558,4666.358,862.9588607820705,3767.2379865597977,36431.7438459348,11995.0548143808
2015-10-03,6271,5,3,5022.0,3289.0,5286.0,5234.0,5299.0,5494.0,5587.0,4230.0,4271.0,4463.0,1193.3913859249997,4423.0,4443.928571428572,4487.766666666666,4448.133333333333,4486.033333333334,925.6605352054125,4727.887252368653,4519.85286289418,-0.9749279121818236,-0.9749279121818236,6221.174,925.6605352054131,4040.9614981237796,47589.18024812378,11995.0548143808
2015-10-04,6474,6,4,6271.0,3861.0,5645.0,5718.0,5865.0,5989.0,5336.0,4616.0,4110.0,4581.428571428572,1359.7743510282412,4457.642857142857,4484.571428571428,4549.7,4487.533333333334,4504.544444444445,994.1584953080131,5164.415439276489,4780.405814508289,-0.7818314824680299,-0.7818314824680299,6348.462,994.1584953080137,4339.988634905843,48779.22300990584,11995.0548143808
2015-10-05,4720,0,5,6474.0,5022.0,3933.0,4038.0,3982.0,4293.0,5487.0,5587.0,4146.0,4693.857142857143,1329.422108608522,4488.142857142857,4457.178571428572,4520.8,4497.1,4509.0,975.3891672487429,5053.311579457367,4772.351705907184,0.0,0.0,4694.7334,975.3891672487434,4258.051327276828,37121.18413977683,11995.0548143808
2015-10-06,4032,1,6,4720.0,6271.0,3220.0,3886.0,3802.0,3798.0,3988.0,5336.0,4663.0,4809.857142857143,1209.3928819275918,4504.857142857143,4458.75,4477.333333333333,4486.583333333333,4509.877777777778,966.8261382529873,4797.983684593025,4673.638145119559,0.7818314824680298,0.7818314824680298,3961.9482,966.8261382529878,4220.66951270969,31954.30623145969,11995.0548143808
2015-10-07,3880,2,7,4032.0,6474.0,3289.0,3705.0,3299.0,3552.0,3696.0,5487.0,5893.0,4894.285714285715,1101.326278370108,4528.285714285715,4465.321428571428,4423.766666666666,4453.033333333334,4506.833333333333,953.3810861362249,4568.4877634447685,4567.819725770285,0.9749279121818236,0.9749279121818236,3763.9143,953.3810861362255,4161.9752766720185,30509.37566729702,11995.0548143808
2015-10-08,3896,3,8,3880.0,4720.0,3861.0,4230.0,3699.0,3364.0,3749.0,3988.0,6067.0,4899.285714285715,1095.9195095574091,4566.285714285715,4470.571428571428,4420.7,4416.85,4494.4111111111115,954.977744821018,4400.365822583576,4478.243762334247,0.43388373911755823,0.43388373911755823,3865.9287,954.9777448210185,4168.945473656231,31230.445473656233,11995.0548143808
2015-10-09,4632,4,9,3896.0,4032.0,5022.0,4616.0,4549.0,4399.0,4263.0,3696.0,4569.0,4843.571428571428,1098.5514488244362,4582.928571428572,4483.75,4451.9,4417.9,4484.4,945.7299078598915,4458.274366937682,4498.7445940230145,-0.433883739117558,-0.433883739117558,4640.9824,945.729907859892,4128.574136994951,36615.451090119954,11995.0548143808
2015-10-10,5770,5,10,4632.0,3880.0,6271.0,5587.0,5494.0,5286.0,5299.0,3749.0,4027.0,4772.0,1002.1437022702801,4617.5,4500.571428571428,4519.266666666666,4446.95,4483.888888888889,965.7035646163023,4786.2057752032615,4668.2453148199465,-0.9749279121818236,-0.9749279121818236,5977.7256,965.7035646163027,4215.768929102497,46059.847054102494,11995.0548143808
2015-10-11,5922,6,11,5770.0,3896.0,6474.0,5336.0,5989.0,5645.0,5865.0,4263.0,3984.0,4693.142857142857,857.1190949087114,4637.285714285715,4502.607142857143,4574.566666666667,4479.25,4501.577777777778,997.4996908938481,5070.154331402447,4835.412606177288,-0.7818314824680299,-0.7818314824680299,5791.515,997.4996908938485,4354.574589698724,44895.18005844872,11995.0548143808
2015-10-12,4761,0,12,5922.0,4632.0,4720.0,5487.0,4293.0,3933.0,3982.0,5299.0,3584.0,4699.0,857.473226015436,4696.428571428572,4530.428571428572,4556.633333333333,4498.866666666667,4513.4111111111115,988.8249551634567,4992.865748551835,4825.49092535365,0.0,0.0,4631.088,988.8249551634572,4316.705120536218,36734.320354911215,11995.0548143808
2015-10-13,3893,1,13,4761.0,5770.0,4032.0,3988.0,3798.0,3220.0,3802.0,5865.0,4320.0,4679.142857142857,876.8835780899285,4744.5,4533.678571428572,4490.9,4491.75,4513.488888888889,964.0866447683417,4717.899311413877,4701.1588019731635,0.7818314824680298,0.7818314824680298,3892.549,964.0866447683422,4208.71028221991,31456.55403221991,11995.0548143808
2015-10-14,3596,2,14,3893.0,5922.0,3880.0,3696.0,3552.0,3289.0,3299.0,3982.0,5273.0,4638.571428571428,925.2563351386863,4766.428571428572,4544.285714285715,4478.033333333334,4463.8,4509.333333333333,973.641032886109,4437.424483560407,4553.804295043408,0.9749279121818236,0.9749279121818236,3646.3853,973.6410328861095,4250.419864786765,29775.117130411767,11995.0548143808
2015-10-15,3504,3,15,3596.0,4761.0,3896.0,3749.0,3364.0,3861.0,3699.0,3802.0,5956.0,4582.571428571428,987.4617051043589,4740.928571428572,4537.321428571428,4468.1,4422.933333333333,4498.455555555555,982.2579319239805,4204.068362670305,4413.83038903762,0.43388373911755823,0.43388373911755823,3694.2202,982.2579319239811,4288.036848465919,30147.57786409092,11995.0548143808
2015-10-16,4007,4,16,3504.0,3893.0,4632.0,4263.0,4399.0,5022.0,4549.0,3299.0,4614.0,4493.285714285715,1010.240848228066,4668.428571428572,4517.964285714285,4491.7,4412.816666666667,4487.0888888888885,961.4858885043984,4154.801272002728,4359.586337165938,-0.433883739117558,-0.433883739117558,4424.1025,961.485888504399,4197.356707633017,35166.075457633015,11995.0548143808
2015-10-17,5456,5,17,4007.0,3596.0,5770.0,5299.0,5286.0,6271.0,5494.0,3699.0,3689.0,4448.428571428572,949.2324719025776,4610.214285714285,4516.607142857143,4550.266666666666,4442.266666666666,4486.2,965.0406078049945,4480.100954002046,4505.774825543813,-0.9749279121818236,-0.9749279121818236,5458.017,965.0406078049949,4212.874797995547,42418.995891745544,11995.0548143808
2015-10-18,6071,6,18,5456.0,3504.0,5922.0,5865.0,5645.0,6474.0,5989.0,4549.0,3768.0,4469.714285714285,988.636049360547,4581.428571428572,4519.535714285715,4601.0,4480.65,4506.0,1004.1845207550888,4877.825715501534,4714.471515471305,-0.7818314824680299,-0.7818314824680299,6005.324,1004.1845207550894,4383.7571453586,46421.0266766086,11995.0548143808
2015-10-19,3977,0,19,6071.0,4007.0,4761.0,3982.0,3933.0,4720.0,4293.0,5494.0,3739.0,4357.714285714285,994.5283160516676,4528.357142857143,4508.25,4550.433333333333,4484.616666666667,4509.1,995.826244480126,4652.619286626151,4616.14198007513,0.0,0.0,4053.1436,995.8262444801264,4347.269176677606,32719.273082927604,11995.0548143808
2015-10-20,3621,1,20,3977.0,5456.0,3893.0,3802.0,3220.0,4032.0,3798.0,5989.0,4076.0,4318.857142857143,1020.68105180992,4499.0,4501.928571428572,4471.5,4477.033333333334,4504.488888888889,971.4171216001497,4394.714464969613,4483.45638273178,0.7818314824680298,0.7818314824680298,3596.9407,971.4171216001502,4240.7114030559105,29419.29538743091,11995.0548143808
2015-10-21,3610,2,21,3621.0,6071.0,3596.0,3299.0,3289.0,3880.0,3552.0,4293.0,5014.0,4320.857142857143,1019.040959034754,4479.714285714285,4504.0,4448.733333333334,4453.633333333333,4502.777777777777,983.6710949237529,4198.53584872721,4366.995531700875,0.9749279121818236,0.9749279121818236,3456.1477,983.6710949237533,4294.205996933922,28487.23920005892,11995.0548143808
2015-10-22,3151,3,22,3610.0,3977.0,3504.0,3699.0,3861.0,3896.0,3364.0,3798.0,6076.0,4270.428571428572,1073.4815410837837,4426.5,4496.392857142857,4427.166666666667,4404.883333333333,4490.0,1005.2853457783866,3936.6518865454073,4204.8627941407585,0.43388373911755823,0.43388373911755823,3326.2654,1005.2853457783872,4388.56278561886,27672.42020749386,11995.0548143808
2015-10-23,3965,4,23,3151.0,3621.0,4007.0,4549.0,5022.0,4632.0,4399.0,3552.0,3765.0,4264.428571428572,1075.3151254621202,4378.857142857143,4480.892857142857,4440.933333333333,4408.216666666666,4484.022222222222,995.6691713870445,3943.7389149090554,4172.881088255324,-0.433883739117558,-0.433883739117558,4175.424,995.6691713870449,4346.5834757133825,33574.550272588385,11995.0548143808
2015-10-24,5063,5,24,3965.0,3610.0,5456.0,5494.0,6271.0,5770.0,5286.0,3364.0,3293.0,4208.285714285715,1011.0741341572843,4328.357142857143,4472.928571428572,4497.566666666667,4437.716666666666,4483.022222222222,980.5051014772832,4223.554186181792,4291.563609821281,-0.9749279121818236,-0.9749279121818236,5336.257,980.5051014772837,4280.38488526942,41634.18176026942,11995.0548143808
2015-10-25,5853,6,25,5063.0,3151.0,6071.0,5989.0,6474.0,5922.0,5645.0,4399.0,3458.0,4177.142857142857,945.3585613532082,4323.428571428572,4480.357142857143,4546.033333333334,4477.633333333333,4496.511111111111,1010.9287461958169,4630.915639636344,4499.755128511777,-0.7818314824680299,-0.7818314824680299,5529.029,1010.9287461958174,4413.19899180677,43116.40211680677,11995.0548143808
2015-10-26,3864,0,26,5853.0,3965.0,3977.0,4293.0,4720.0,4761.0,3933.0,5286.0,3477.0,4161.0,950.2976726619218,4259.357142857143,4477.892857142857,4498.633333333333,4484.083333333333,4496.477777777778,1008.3709458169672,4439.186729727257,4414.98777804354,0.0,0.0,3819.7485,1008.3709458169677,4402.032940692227,31140.27317506723,11995.0548143808
2015-10-27,3569,1,27,3864.0,5063.0,3621.0,3798.0,4032.0,3893.0,3220.0,5645.0,3883.0,4153.571428571428,955.4119281131834,4236.214285714285,4490.357142857143,4429.433333333333,4478.85,4496.688888888889,998.1698661095637,4221.640047295443,4302.189407637735,0.7818314824680298,0.7818314824680298,3458.7134,998.1698661095642,4357.500232675501,28568.494373300502,11995.0548143808
2015-10-28,3302,2,28,3569.0,5853.0,3610.0,3552.0,3880.0,3596.0,3289.0,3933.0,5234.0,4109.571428571428,991.045215440556,4215.214285714285,4490.821428571428,4408.4,4446.65,4489.322222222222,1015.4893028180651,3991.730035471582,4168.830819952704,0.9749279121818236,0.9749279121818236,3259.8022,1015.4893028180655,4433.10805459989,27251.723288974892,11995.0548143808
2015-10-29,3299,3,29,3302.0,3864.0,3151.0,3364.0,3896.0,3504.0,3861.0,3220.0,5718.0,4130.714285714285,968.5092865301999,4200.571428571428,4470.75,4411.033333333334,4406.333333333333,4473.177777777778,1012.3990450591953,3818.5475266036865,4052.853377292343,0.43388373911755823,0.43388373911755823,3196.5723,1012.3990450591957,4419.617566296746,26795.623425671747,11995.0548143808
2015-10-30,4418,4,30,3299.0,3569.0,3965.0,4399.0,4632.0,4007.0,5022.0,3289.0,4038.0,4195.428571428572,970.7229019555219,4229.928571428572,4449.178571428572,4448.666666666667,4412.666666666667,4458.0888888888885,989.9878903241668,3968.410644952765,4101.539593653364,-0.433883739117558,-0.433883739117558,4152.7915,989.9878903241673,4321.781901959336,33391.32291758434,11995.0548143808
2015-10-31,5104,5,31,4418.0,3302.0,5063.0,5286.0,5770.0,5456.0,6271.0,3861.0,3886.0,4201.285714285715,976.9339306022194,4204.785714285715,4407.5,4490.1,4432.966666666666,4441.577777777778,990.5556208164301,4252.307983714573,4235.200981166248,-0.9749279121818236,-0.9749279121818236,5292.681,990.5556208164306,4324.260323554827,41373.02985480483,11995.0548143808
2015-11-01,5110,6,1,5104.0,3299.0,5853.0,5645.0,5922.0,6071.0,6474.0,5022.0,3705.0,4095.1428571428573,790.0566284706911,4136.142857142857,4358.785714285715,4493.033333333334,4456.383333333333,4440.877777777778,992.313788084685,4466.73098778593,4351.840850344082,-0.7818314824680299,-0.7818314824680299,5516.395,992.3137880846856,4331.93558459067,42946.70120959067,11995.0548143808
2015-11-02,4078,0,2,5110.0,4418.0,3864.0,3933.0,4761.0,3977.0,4720.0,6271.0,4230.0,4125.714285714285,783.7369274371154,4143.357142857143,4335.857142857143,4419.933333333333,4453.85,4438.733333333334,935.9983028769309,4369.548240839447,4315.3287369648715,0.0,0.0,4351.9844,935.9983028769313,4086.09091603494,34549.98154103494,11995.0548143808
2015-11-03,3995,1,3,4078.0,5104.0,3569.0,3220.0,3893.0,3621.0,4032.0,6474.0,4616.0,4186.571428571428,749.076288314003,4170.071428571428,4334.535714285715,4337.3,4443.5,4437.455555555555,854.26359293071,4275.911180629585,4272.618238702888,0.7818314824680298,0.7818314824680298,3968.3057,854.2635929307106,3729.278884635439,31507.419509635438,11995.0548143808
2015-11-04,3518,2,4,3995.0,5110.0,3302.0,3289.0,3596.0,3610.0,3880.0,4720.0,5587.0,4217.428571428572,709.9938631525505,4163.5,4321.607142857143,4297.233333333334,4409.016666666666,4430.477777777778,863.8297917966199,4086.4333854721885,4172.002473542503,0.9749279121818236,0.9749279121818236,3584.3518,863.8297917966205,3771.0400269012257,28861.502917526224,11995.0548143808
2015-11-05,3456,3,5,3518.0,4078.0,3299.0,3861.0,3504.0,3151.0,3896.0,4032.0,5336.0,4239.857142857143,677.8998029629006,4185.285714285715,4305.892857142857,4278.033333333334,4377.683333333333,4417.066666666667,876.240420611052,3928.8250391041415,4076.5354770701692,0.43388373911755823,0.43388373911755823,3666.0593,876.2404206110525,3825.218498705143,29487.634514330144,11995.0548143808
2015-11-06,4182,4,6,3456.0,3995.0,4418.0,5022.0,4007.0,3965.0,4632.0,3880.0,5487.0,4206.142857142857,673.4172625674269,4200.785714285715,4289.821428571428,4288.1,4355.933333333333,4398.055555555556,873.2395630540042,3992.118779328106,4090.597413460813,-0.433883739117558,-0.433883739117558,4232.2734,873.2395630540047,3812.118286058945,33438.03234855895,11995.0548143808
2015-11-07,5278,5,7,4182.0,3518.0,5104.0,6271.0,5456.0,5063.0,5770.0,3896.0,3988.0,4231.0,714.0669903214008,4216.142857142857,4272.25,4334.166666666667,4377.433333333333,4389.288888888889,888.1668095629248,4313.5890844960795,4248.917758332705,-0.9749279121818236,-0.9749279121818236,5165.378,888.1668095629253,3877.283026394521,40034.92755764452,11995.0548143808
2015-11-08,5432,6,8,5278.0,3456.0,5110.0,6474.0,6071.0,5853.0,5922.0,4632.0,3696.0,4277.0,786.7970937075598,4186.071428571428,4254.75,4360.833333333333,4406.366666666667,4398.877777777778,909.1786396801037,4593.19181337206,4406.662057221678,-0.7818314824680299,-0.7818314824680299,5470.5234,909.1786396801043,3969.0099535771687,42262.674016077166,11995.0548143808
2015-11-09,3709,0,9,5432.0,4182.0,4078.0,4720.0,3977.0,3864.0,4761.0,5770.0,3749.0,4224.285714285715,814.2347561331652,4175.0,4217.178571428572,4292.133333333333,4405.7,4395.344444444445,876.29930067746,4372.143860029045,4313.640449592121,0.0,0.0,4076.948,876.2993006774607,3825.4755390264195,32364.112257776418,11995.0548143808
2015-11-10,3814,1,10,3709.0,5278.0,3995.0,4032.0,3621.0,3569.0,3893.0,5922.0,4263.0,4198.428571428572,825.5252584754446,4192.5,4214.357142857143,4221.866666666667,4398.216666666666,4393.455555555555,824.0592853351731,4232.607895021783,4247.021722979838,0.7818314824680298,0.7818314824680298,3632.9387,824.0592853351736,3597.4222920413004,29027.9926045413,11995.0548143808
2015-11-11,3615,2,11,3814.0,5432.0,3518.0,3880.0,3610.0,3302.0,3596.0,4761.0,5299.0,4212.285714285715,812.9179364662638,4214.857142857143,4215.035714285715,4183.666666666667,4370.15,4393.8,824.7671074971316,4078.2059212663376,4162.75215991586,0.9749279121818236,0.9749279121818236,3435.9626,824.7671074971323,3600.512282372755,27652.250563622754,11995.0548143808
2015-11-12,2905,3,12,3615.0,3709.0,3456.0,3896.0,3151.0,3299.0,3504.0,3893.0,5865.0,4133.571428571428,918.21109721437,4186.714285714285,4193.642857142857,4150.733333333334,4320.816666666667,4378.077777777778,855.9114091013595,3784.9044409497533,3995.0518719270785,0.43388373911755823,0.43388373911755823,3156.9397,855.9114091013602,3736.472409095357,25835.050534095357,11995.0548143808
2015-11-13,3587,4,13,2905.0,3814.0,4182.0,4632.0,3965.0,4418.0,4007.0,3596.0,3982.0,4048.5714285714284,940.2561454452817,4127.357142857143,4178.642857142857,4150.433333333333,4314.233333333334,4359.344444444445,856.1141030676075,3735.428330712315,3940.6449556701346,-0.433883739117558,-0.433883739117558,3849.596,856.1141030676081,3737.3572675098167,30684.52914250982,11995.0548143808
2015-11-14,4830,5,14,3587.0,3615.0,5278.0,5770.0,5063.0,5104.0,5456.0,3504.0,3802.0,3984.5714285714284,853.9080467948252,4107.785714285715,4156.285714285715,4194.633333333333,4331.366666666667,4346.833333333333,855.8185226309083,4009.0712480342363,4059.22562824745,-0.9749279121818236,-0.9749279121818236,4761.1216,855.818522630909,3736.0669141687463,37063.91847666875,11995.0548143808
2015-11-15,5681,6,15,4830.0,2905.0,5432.0,5922.0,5853.0,5110.0,6071.0,4007.0,3299.0,4020.1428571428573,926.3653758230656,4148.571428571428,4142.357142857143,4250.433333333333,4371.066666666667,4358.688888888889,896.7567110708256,4427.053436025678,4275.46221114779,-0.7818314824680299,-0.7818314824680299,5325.1313,896.7567110708262,3914.7821526356543,41190.70012138566,11995.0548143808
2015-11-16,3508,0,16,5681.0,3587.0,3709.0,4761.0,3864.0,4078.0,3977.0,5456.0,3699.0,3991.4285714285716,940.622640797548,4107.857142857143,4125.607142857143,4185.5,4367.883333333333,4356.677777777778,876.7560015231638,4197.290077019258,4173.1339163280845,0.0,0.0,3692.1301,876.7560015231644,3827.469261847539,29672.37941809754,11995.0548143808
2015-11-17,3438,1,17,3508.0,4830.0,3814.0,3893.0,3569.0,3995.0,3621.0,6071.0,4549.0,3937.714285714286,962.9149692964793,4068.0714285714284,4119.071428571428,4097.733333333334,4349.366666666667,4353.011111111111,810.808193370523,4007.4675577644434,4075.1160608176733,0.7818314824680298,0.7818314824680298,3228.6406,810.8081933705236,3539.5747870427585,26140.05916204276,11995.0548143808
2015-11-18,3373,2,18,3438.0,5681.0,3615.0,3596.0,3302.0,3518.0,3610.0,3977.0,5494.0,3903.1428571428573,980.613996190046,4057.714285714286,4110.607142857143,4077.6,4314.016666666666,4348.944444444444,821.3401412242049,3848.8506683233327,3981.5005860419838,0.9749279121818236,0.9749279121818236,3117.173,821.3401412242055,3585.551896531964,25405.762834031964,11995.0548143808
2015-11-19,3275,3,19,3373.0,3508.0,2905.0,3504.0,3299.0,3456.0,3151.0,3621.0,5989.0,3956.0,926.3134818551805,4044.785714285714,4115.035714285715,4066.0666666666666,4268.783333333334,4340.044444444445,830.3526850737494,3705.3880012424997,3887.3005079030527,0.43388373911755823,0.43388373911755823,3170.967,830.35268507375,3624.896063546797,25821.665594796796,11995.0548143808
2015-11-20,3927,4,20,3275.0,3438.0,3587.0,4007.0,4418.0,4182.0,3965.0,3610.0,4293.0,4004.5714285714284,912.551890240195,4026.5714285714284,4113.678571428572,4076.633333333333,4262.683333333333,4327.966666666666,826.3562512760332,3760.791000931875,3892.5937735159787,-0.433883739117558,-0.433883739117558,3773.4724,826.3562512760337,3607.449673112978,30021.756313737977,11995.0548143808
2015-11-21,4998,5,21,3927.0,3373.0,4830.0,5456.0,5104.0,5278.0,5063.0,3151.0,3798.0,4028.5714285714284,939.6844961905844,4006.5714285714284,4111.357142857143,4138.2,4282.683333333333,4315.988888888889,823.8153626414888,4070.093250698906,4039.981270380515,-0.9749279121818236,-0.9749279121818236,5122.854,823.8153626414894,3596.3574500433883,39456.33401254339,11995.0548143808
2015-11-22,5486,6,22,4998.0,3275.0,5681.0,6071.0,5110.0,5432.0,5853.0,3965.0,3552.0,4000.714285714286,883.7597173979127,4010.4285714285716,4098.25,4188.9,4314.916666666667,4335.111111111111,858.8471161769753,4424.0699380241795,4232.783767663113,-0.7818314824680299,-0.7818314824680299,5310.147,858.8471161769759,3749.288207988306,40920.315551738306,11995.0548143808
2015-11-23,4510,0,23,5486.0,3927.0,3508.0,3977.0,4078.0,3709.0,3864.0,5063.0,3364.0,4143.857142857143,871.7188821654648,4067.6428571428573,4121.321428571428,4170.466666666666,4334.016666666666,4348.633333333333,845.2666069244656,4445.552453518135,4269.745931974698,0.0,0.0,3918.7405,845.266606924466,3690.002635224714,31121.186228974715,11995.0548143808
2015-11-24,3849,1,24,4510.0,4998.0,3438.0,3621.0,3995.0,3814.0,3569.0,5853.0,4399.0,4202.571428571428,829.0494269830655,4070.1428571428573,4131.321428571428,4103.666666666667,4324.85,4352.977777777778,784.7325190386666,4296.414340138601,4213.646474378072,0.7818314824680298,0.7818314824680298,3733.6804,784.7325190386673,3425.741700284595,29561.505372159594,11995.0548143808
2015-11-25,4332,2,25,3849.0,5486.0,3373.0,3610.0,3518.0,3615.0,3302.0,3864.0,5286.0,4339.571428571428,743.9889912139919,4121.357142857143,4168.107142857143,4119.266666666666,4308.95,4362.477777777778,784.4555297535414,4305.310755103951,4229.426944460995,0.9749279121818236,0.9749279121818236,3943.9807,784.455529753542,3424.532506423548,31032.397740798548,11995.0548143808
2015-11-26,2129,3,26,4332.0,4510.0,3275.0,3151.0,3456.0,2905.0,3299.0,3569.0,5645.0,4175.857142857143,1071.3554387739268,4065.9285714285716,4126.321428571428,4071.266666666667,4250.35,4342.988888888889,859.7311501712047,3761.233066327963,3949.3700185328626,0.43388373911755823,0.43388373911755823,2635.27,859.7311501712053,3753.1474492520824,22200.038074252083,11995.0548143808
2015-11-27,2654,4,27,2129.0,3849.0,3927.0,3965.0,4182.0,3587.0,4418.0,3302.0,3933.0,3994.0,1218.5667810998298,3999.285714285714,4063.3214285714284,4049.6666666666665,4229.033333333334,4314.322222222222,887.419130199292,3484.4247997459725,3776.654016061814,-0.433883739117558,-0.433883739117558,3396.9058,887.4191301992927,3874.0190398611526,27652.358883611152,11995.0548143808
2015-11-28,3715,5,28,2654.0,4332.0,4998.0,5063.0,5278.0,4830.0,5104.0,3299.0,3220.0,3810.714285714286,1136.0824081444275,3919.6428571428573,4013.714285714286,4063.5333333333333,4237.283333333334,4292.066666666667,878.4901127280314,3542.0685998094796,3768.4334805869057,-0.9749279121818236,-0.9749279121818236,4057.6003,878.4901127280319,3835.039506387326,32238.242631387326,11995.0548143808
2015-11-29,4496,6,29,3715.0,2129.0,5486.0,5853.0,5432.0,5681.0,5110.0,4418.0,3289.0,3669.285714285714,936.9382253357178,3835.0,3991.785714285714,4066.133333333333,4257.4,4297.155555555555,879.6899819639905,3780.5514498571097,3865.442349841985,-0.7818314824680299,-0.7818314824680299,4387.932,879.689981963991,3840.2775231341657,34555.802913759166,11995.0548143808
2015-11-30,3719,0,30,4496.0,2654.0,4510.0,3864.0,3709.0,3508.0,4078.0,5104.0,3861.0,3556.285714285714,863.4627408069863,3850.0714285714284,3978.964285714286,4019.9666666666667,4255.033333333334,4295.3,859.4539759531043,3765.163587392832,3845.916703196387,0.0,0.0,3466.7817,859.4539759531049,3751.937448068044,28019.410104318045,11995.0548143808
2015-12-01,3806,1,1,3719.0,3715.0,3849.0,3569.0,3814.0,3438.0,3995.0,5110.0,5022.0,3550.1428571428573,861.1831838758143,3876.3571428571427,3972.214285714286,3976.5,4234.766666666666,4296.422222222222,835.0531988008765,3775.372690544624,3840.5944761035353,0.7818314824680298,0.7818314824680298,3598.216,835.0531988008771,3645.4161076345663,28832.927826384566,11995.0548143808
2015-12-02,3593,2,2,3806.0,4496.0,4332.0,3302.0,3615.0,3373.0,3518.0,4078.0,6271.0,3444.5714285714284,791.8688563861417,3892.0714285714284,3974.8928571428573,3960.3333333333335,4190.133333333333,4289.344444444445,837.7109753136278,3729.7795179084683,3807.5818792897308,0.9749279121818236,0.9749279121818236,3787.051,837.7109753136284,3657.018603528228,30166.376025403228,11995.0548143808
2015-12-03,3621,3,3,3593.0,3719.0,2129.0,3299.0,2905.0,3275.0,3456.0,3995.0,6474.0,3657.714285714286,539.2475357031416,3916.785714285714,3980.785714285714,3947.866666666667,4142.583333333333,4278.288888888889,839.9571718693178,3702.5846384313513,3782.7042953844334,0.43388373911755823,0.43388373911755823,3600.4055,839.9571718693185,3666.8243513737357,28869.662241998736,11995.0548143808
2015-12-04,3986,4,4,3621.0,3806.0,2654.0,4418.0,3587.0,3927.0,4182.0,3518.0,4720.0,3848.0,314.0053078107695,3921.0,3973.785714285714,3963.4666666666667,4130.35,4260.5,836.0350072415168,3773.4384788235134,3809.8103893331754,-0.433883739117558,-0.433883739117558,4026.7988,836.0350072415175,3649.70218223348,31837.29397910848,11995.0548143808
2015-12-05,5163,5,5,3986.0,3593.0,3715.0,5104.0,4830.0,4998.0,5278.0,3456.0,4032.0,4054.8571428571427,577.8700628374934,3932.785714285714,3969.6785714285716,4020.366666666667,4149.2,4258.577777777778,858.1035820174941,4120.828859117635,3990.235670755419,-0.9749279121818236,-0.9749279121818236,4902.7964,858.1035820174947,3746.042317300813,38065.61653605082,11995.0548143808
2015-12-06,5196,6,6,5163.0,3621.0,4496.0,5110.0,5681.0,5486.0,5432.0,4182.0,3880.0,4154.857142857143,711.9460252414787,3912.0714285714284,3961.25,4054.1666666666665,4171.133333333333,4255.344444444445,884.2613548482997,4389.621644338226,4151.00424798803,-0.7818314824680299,-0.7818314824680299,5273.3594,884.2613548483002,3860.233804207509,40773.749429207506,11995.0548143808
2015-12-07,3919,0,7,5196.0,3986.0,3719.0,4078.0,3508.0,4510.0,3709.0,5278.0,3896.0,4183.428571428572,695.3591055809095,3869.8571428571427,3968.75,4008.866666666667,4171.516666666666,4254.577777777778,853.6850236124678,4271.966233253669,4120.070348256293,0.0,0.0,4095.6768,853.6850236124684,3726.753146257175,32396.491427507175,11995.0548143808
2015-12-08,3464,1,8,3919.0,5163.0,3806.0,3995.0,3438.0,3849.0,3814.0,5432.0,4632.0,4134.571428571428,737.0619280048884,3842.3571428571427,3956.25,3943.266666666667,4152.05,4252.0,815.3069205597568,4069.9746749402516,4032.5943018221205,0.7818314824680298,0.7818314824680298,3649.8657,815.3069205597574,3559.21393408517,29108.27448096017,11995.0548143808
